'Elapsed time','MCL1 ','III ','V ','ABP ','PAP ','PLETH ','RESP '
6.596,0.036,-0.229,0.156,81.9,20.025,-0.222,-0.71
6.598,-0.019,-0.239,0.079,81.9,20.025,-0.222,-0.71
6.6,-0.087,-0.247,-0.021,81.3,20.55,-0.239,-0.707
6.602,-0.155,-0.255,-0.121,81.3,20.55,-0.239,-0.707
6.604,-0.217,-0.261,-0.216,81.3,20.55,-0.239,-0.707
6.606,-0.279,-0.266,-0.311,81.3,20.55,-0.239,-0.707
6.608,-0.319,-0.269,-0.374,80.8,21.25,-0.258,-0.703
6.61,-0.358,-0.271,-0.437,80.8,21.25,-0.258,-0.703
6.612,-0.366,-0.27,-0.455,80.8,21.25,-0.258,-0.703
6.614,-0.375,-0.268,-0.472,80.8,21.25,-0.258,-0.703
6.616,-0.357,-0.26,-0.451,80.3,22.2,-0.28,-0.7
6.618,-0.339,-0.251,-0.43,80.3,22.2,-0.28,-0.7
6.62,-0.306,-0.235,-0.389,80.3,22.2,-0.28,-0.7
6.622,-0.274,-0.22,-0.348,80.3,22.2,-0.28,-0.7
6.624,-0.24,-0.2,-0.307,79.9,23.475,-0.302,-0.697
6.626,-0.207,-0.18,-0.266,79.9,23.475,-0.302,-0.697
6.628,-0.178,-0.158,-0.232,79.9,23.475,-0.302,-0.697
6.63,-0.149,-0.135,-0.198,79.9,23.475,-0.302,-0.697
6.632,-0.127,-0.114,-0.172,79.55,24.9,-0.327,-0.694
6.634,-0.105,-0.092,-0.146,79.55,24.9,-0.327,-0.694
6.636,-0.088,-0.074,-0.126,79.55,24.9,-0.327,-0.694
6.638,-0.071,-0.057,-0.105,79.55,24.9,-0.327,-0.694
6.64,-0.058,-0.043,-0.088,79.2,26,-0.347,-0.691
6.642,-0.044,-0.03,-0.071,79.2,26,-0.347,-0.691
6.644,-0.034,-0.021,-0.058,79.2,26,-0.347,-0.691
6.646,-0.023,-0.011,-0.045,79.2,26,-0.347,-0.691
6.648,-0.015,-0.004,-0.036,78.9,26.425,-0.368,-0.688
6.65,-0.008,0.003,-0.027,78.9,26.425,-0.368,-0.688
6.652,-0.004,0.007,-0.021,78.9,26.425,-0.368,-0.688
6.654,0.001,0.011,-0.015,78.9,26.425,-0.368,-0.688
6.656,0.004,0.014,-0.011,78.65,26.05,-0.391,-0.685
6.658,0.008,0.017,-0.006,78.65,26.05,-0.391,-0.685
6.66,0.01,0.019,-0.003,78.65,26.05,-0.391,-0.685
6.662,0.012,0.021,0,78.65,26.05,-0.391,-0.685
6.664,0.013,0.021,0.002,78.35,25.35,-0.409,-0.686
6.666,0.014,0.022,0.004,78.35,25.35,-0.409,-0.686
6.668,0.015,0.022,0.006,78.35,25.35,-0.409,-0.686
6.67,0.015,0.022,0.008,78.35,25.35,-0.409,-0.686
6.672,0.015,0.022,0.009,78,24.725,-0.426,-0.689
6.674,0.014,0.023,0.011,78,24.725,-0.426,-0.689
6.676,0.014,0.024,0.011,78,24.725,-0.426,-0.689
6.678,0.014,0.025,0.011,78,24.725,-0.426,-0.689
6.68,0.014,0.025,0.011,77.6,24.375,-0.446,-0.693
6.682,0.014,0.026,0.012,77.6,24.375,-0.446,-0.693
6.684,0.014,0.026,0.013,77.6,24.375,-0.446,-0.693
6.686,0.014,0.026,0.014,77.6,24.375,-0.446,-0.693
6.688,0.014,0.027,0.015,77.3,24.475,-0.461,-0.699
6.69,0.014,0.028,0.015,77.3,24.475,-0.461,-0.699
6.692,0.015,0.029,0.015,77.3,24.475,-0.461,-0.699
6.694,0.015,0.029,0.014,77.3,24.475,-0.461,-0.699
6.696,0.016,0.029,0.014,77.1,24.825,-0.473,-0.705
6.698,0.017,0.03,0.014,77.1,24.825,-0.473,-0.705
6.7,0.018,0.031,0.014,77.1,24.825,-0.473,-0.705
6.702,0.02,0.032,0.014,77.1,24.825,-0.473,-0.705
6.704,0.021,0.033,0.014,76.95,25,-0.485,-0.712
6.706,0.021,0.033,0.014,76.95,25,-0.485,-0.712
6.708,0.022,0.033,0.014,76.95,25,-0.485,-0.712
6.71,0.023,0.033,0.014,76.95,25,-0.485,-0.712
6.712,0.024,0.033,0.015,76.9,24.725,-0.494,-0.719
6.714,0.025,0.033,0.015,76.9,24.725,-0.494,-0.719
6.716,0.026,0.035,0.016,76.9,24.725,-0.494,-0.719
6.718,0.027,0.036,0.017,76.9,24.725,-0.494,-0.719
6.72,0.028,0.037,0.018,76.9,24.175,-0.502,-0.727
6.722,0.029,0.039,0.02,76.9,24.175,-0.502,-0.727
6.724,0.03,0.041,0.021,76.9,24.175,-0.502,-0.727
6.726,0.032,0.042,0.022,76.9,24.175,-0.502,-0.727
6.728,0.033,0.043,0.024,76.85,23.55,-0.505,-0.735
6.73,0.034,0.043,0.026,76.85,23.55,-0.505,-0.735
6.732,0.035,0.043,0.028,76.85,23.55,-0.505,-0.735
6.734,0.036,0.044,0.03,76.85,23.55,-0.505,-0.735
6.736,0.036,0.043,0.032,76.9,22.675,-0.509,-0.743
6.738,0.036,0.043,0.033,76.9,22.675,-0.509,-0.743
6.74,0.036,0.042,0.035,76.9,22.675,-0.509,-0.743
6.742,0.037,0.041,0.037,76.9,22.675,-0.509,-0.743
6.744,0.039,0.041,0.039,77.2,21.675,-0.511,-0.751
6.746,0.041,0.04,0.041,77.2,21.675,-0.511,-0.751
6.748,0.043,0.04,0.043,77.2,21.675,-0.511,-0.751
6.75,0.044,0.039,0.044,77.2,21.675,-0.511,-0.751
6.752,0.046,0.04,0.046,77.75,20.975,-0.511,-0.759
6.754,0.048,0.041,0.048,77.75,20.975,-0.511,-0.759
6.756,0.05,0.042,0.05,77.75,20.975,-0.511,-0.759
6.758,0.052,0.043,0.052,77.75,20.975,-0.511,-0.759
6.76,0.054,0.044,0.054,78.75,20.9,-0.511,-0.764
6.762,0.056,0.046,0.057,78.75,20.9,-0.511,-0.764
6.764,0.058,0.048,0.059,78.75,20.9,-0.511,-0.764
6.766,0.059,0.05,0.062,78.75,20.9,-0.511,-0.764
6.768,0.061,0.051,0.065,80.25,21.5,-0.509,-0.768
6.77,0.063,0.053,0.068,80.25,21.5,-0.509,-0.768
6.772,0.065,0.053,0.072,80.25,21.5,-0.509,-0.768
6.774,0.066,0.054,0.076,80.25,21.5,-0.509,-0.768
6.776,0.068,0.054,0.08,82.35,22.6,-0.502,-0.77
6.778,0.07,0.055,0.083,82.35,22.6,-0.502,-0.77
6.78,0.072,0.055,0.086,82.35,22.6,-0.502,-0.77
6.782,0.074,0.055,0.088,82.35,22.6,-0.502,-0.77
6.784,0.075,0.054,0.09,85.05,24.075,-0.496,-0.771
6.786,0.077,0.054,0.093,85.05,24.075,-0.496,-0.771
6.788,0.079,0.052,0.096,85.05,24.075,-0.496,-0.771
6.79,0.08,0.051,0.098,85.05,24.075,-0.496,-0.771
6.792,0.081,0.049,0.099,88.1,25.825,-0.485,-0.772
6.794,0.081,0.046,0.1,88.1,25.825,-0.485,-0.772
6.796,0.083,0.045,0.101,88.1,25.825,-0.485,-0.772
6.798,0.084,0.044,0.101,88.1,25.825,-0.485,-0.772
6.8,0.085,0.043,0.102,91.5,27.525,-0.47,-0.773
6.802,0.085,0.043,0.104,91.5,27.525,-0.47,-0.773
6.804,0.086,0.044,0.104,91.5,27.525,-0.47,-0.773
6.806,0.086,0.045,0.104,91.5,27.525,-0.47,-0.773
6.808,0.086,0.046,0.103,95.15,29.175,-0.451,-0.774
6.81,0.085,0.048,0.102,95.15,29.175,-0.451,-0.774
6.812,0.085,0.05,0.1,95.15,29.175,-0.451,-0.774
6.814,0.084,0.051,0.098,95.15,29.175,-0.451,-0.774
6.816,0.083,0.053,0.096,98.75,30.625,-0.425,-0.774
6.818,0.082,0.055,0.094,98.75,30.625,-0.425,-0.774
6.82,0.081,0.054,0.092,98.75,30.625,-0.425,-0.774
6.822,0.08,0.054,0.09,98.75,30.625,-0.425,-0.774
6.824,0.078,0.052,0.088,102.35,31.8,-0.393,-0.774
6.826,0.076,0.051,0.087,102.35,31.8,-0.393,-0.774
6.828,0.074,0.048,0.085,102.35,31.8,-0.393,-0.774
6.83,0.072,0.045,0.082,102.35,31.8,-0.393,-0.774
6.832,0.07,0.043,0.079,105.75,32.5,-0.349,-0.774
6.834,0.067,0.04,0.075,105.75,32.5,-0.349,-0.774
6.836,0.065,0.037,0.07,105.75,32.5,-0.349,-0.774
6.838,0.062,0.035,0.066,105.75,32.5,-0.349,-0.774
6.84,0.059,0.034,0.062,108.8,32.8,-0.295,-0.773
6.842,0.057,0.033,0.058,108.8,32.8,-0.295,-0.773
6.844,0.055,0.033,0.055,108.8,32.8,-0.295,-0.773
6.846,0.053,0.032,0.052,108.8,32.8,-0.295,-0.773
6.848,0.05,0.032,0.049,111.2,32.75,-0.237,-0.772
6.85,0.046,0.031,0.045,111.2,32.75,-0.237,-0.772
6.852,0.042,0.03,0.041,111.2,32.75,-0.237,-0.772
6.854,0.038,0.029,0.036,111.2,32.75,-0.237,-0.772
6.856,0.035,0.028,0.032,112.85,32.325,-0.168,-0.771
6.858,0.031,0.026,0.027,112.85,32.325,-0.168,-0.771
6.86,0.028,0.025,0.024,112.85,32.325,-0.168,-0.771
6.862,0.025,0.024,0.021,112.85,32.325,-0.168,-0.771
6.864,0.023,0.022,0.019,113.65,31.675,-0.09,-0.77
6.866,0.021,0.021,0.017,113.65,31.675,-0.09,-0.77
6.868,0.019,0.02,0.015,113.65,31.675,-0.09,-0.77
6.87,0.017,0.019,0.013,113.65,31.675,-0.09,-0.77
6.872,0.015,0.018,0.011,113.7,30.925,-0.004,-0.769
6.874,0.013,0.016,0.009,113.7,30.925,-0.004,-0.769
6.876,0.011,0.015,0.005,113.7,30.925,-0.004,-0.769
6.878,0.01,0.014,0.002,113.7,30.925,-0.004,-0.769
6.88,0.007,0.012,-0.002,113.2,30.05,0.079,-0.768
6.882,0.005,0.01,-0.006,113.2,30.05,0.079,-0.768
6.884,0.002,0.008,-0.009,113.2,30.05,0.079,-0.768
6.886,-0.001,0.006,-0.012,113.2,30.05,0.079,-0.768
6.888,-0.003,0.004,-0.014,112.05,29.05,0.164,-0.766
6.89,-0.005,0.002,-0.016,112.05,29.05,0.164,-0.766
6.892,-0.006,0.001,-0.017,112.05,29.05,0.164,-0.766
6.894,-0.007,0,-0.018,112.05,29.05,0.164,-0.766
6.896,-0.007,-0.001,-0.018,110.35,27.825,0.242,-0.763
6.898,-0.008,-0.001,-0.019,110.35,27.825,0.242,-0.763
6.9,-0.008,-0.001,-0.019,110.35,27.825,0.242,-0.763
6.902,-0.008,-0.001,-0.019,110.35,27.825,0.242,-0.763
6.904,-0.007,-0.002,-0.019,108.2,26.425,0.316,-0.76
6.906,-0.007,-0.002,-0.019,108.2,26.425,0.316,-0.76
6.908,-0.007,-0.002,-0.019,108.2,26.425,0.316,-0.76
6.91,-0.007,-0.001,-0.019,108.2,26.425,0.316,-0.76
6.912,-0.007,0,-0.019,105.55,24.775,0.406,-0.756
6.914,-0.008,0.001,-0.019,105.55,24.775,0.406,-0.756
6.916,-0.008,0.002,-0.019,105.55,24.775,0.406,-0.756
6.918,-0.008,0.002,-0.019,105.55,24.775,0.406,-0.756
6.92,-0.007,0.002,-0.019,102.5,23.2,0.459,-0.752
6.922,-0.007,0.001,-0.019,102.5,23.2,0.459,-0.752
6.924,-0.007,0.001,-0.018,102.5,23.2,0.459,-0.752
6.926,-0.007,0.001,-0.018,102.5,23.2,0.459,-0.752
6.928,-0.007,0.001,-0.017,99.15,21.6,0.496,-0.749
6.93,-0.007,0,-0.015,99.15,21.6,0.496,-0.749
6.932,-0.005,-0.001,-0.013,99.15,21.6,0.496,-0.749
6.934,-0.004,-0.001,-0.01,99.15,21.6,0.496,-0.749
6.936,-0.003,0,-0.009,95.65,20.2,0.52,-0.746
6.938,-0.001,0.001,-0.007,95.65,20.2,0.52,-0.746
6.94,0,0.002,-0.005,95.65,20.2,0.52,-0.746
6.942,0.001,0.003,-0.004,95.65,20.2,0.52,-0.746
6.944,0.002,0.004,-0.004,92.2,19.275,0.532,-0.741
6.946,0.003,0.004,-0.004,92.2,19.275,0.532,-0.741
6.948,0.003,0.005,-0.004,92.2,19.275,0.532,-0.741
6.95,0.003,0.006,-0.003,92.2,19.275,0.532,-0.741
6.952,0.004,0.007,-0.002,89.1,19.15,0.528,-0.735
6.954,0.004,0.008,-0.001,89.1,19.15,0.528,-0.735
6.956,0.004,0.007,0,89.1,19.15,0.528,-0.735
6.958,0.005,0.006,0.001,89.1,19.15,0.528,-0.735
6.96,0.005,0.005,0.002,86.35,20.075,0.509,-0.728
6.962,0.006,0.004,0.003,86.35,20.075,0.509,-0.728
6.964,0.006,0.004,0.003,86.35,20.075,0.509,-0.728
6.966,0.006,0.003,0.003,86.35,20.075,0.509,-0.728
6.968,0.006,0.004,0.003,84.1,21.95,0.477,-0.719
6.97,0.007,0.004,0.003,84.1,21.95,0.477,-0.719
6.972,0.007,0.005,0.004,84.1,21.95,0.477,-0.719
6.974,0.007,0.007,0.004,84.1,21.95,0.477,-0.719
6.976,0.007,0.009,0.005,82.35,24.375,0.434,-0.71
6.978,0.008,0.012,0.006,82.35,24.375,0.434,-0.71
6.98,0.009,0.014,0.007,82.35,24.375,0.434,-0.71
6.982,0.01,0.016,0.009,82.35,24.375,0.434,-0.71
6.984,0.011,0.019,0.01,81.2,26.7,0.382,-0.702
6.986,0.012,0.023,0.011,81.2,26.7,0.382,-0.702
6.988,0.013,0.028,0.013,81.2,26.7,0.382,-0.702
6.99,0.014,0.032,0.014,81.2,26.7,0.382,-0.702
6.992,0.015,0.037,0.015,80.5,28.65,0.318,-0.694
6.994,0.016,0.043,0.015,80.5,28.65,0.318,-0.694
6.996,0.017,0.051,0.015,80.5,28.65,0.318,-0.694
6.998,0.018,0.058,0.014,80.5,28.65,0.318,-0.694
7,0.021,0.065,0.014,80.3,29.8,0.25,-0.687
7.002,0.023,0.072,0.014,80.3,29.8,0.25,-0.687
7.004,0.025,0.078,0.015,80.3,29.8,0.25,-0.687
7.006,0.027,0.084,0.015,80.3,29.8,0.25,-0.687
7.008,0.03,0.091,0.016,80.55,30.1,0.178,-0.681
7.01,0.033,0.098,0.017,80.55,30.1,0.178,-0.681
7.012,0.035,0.105,0.018,80.55,30.1,0.178,-0.681
7.014,0.038,0.112,0.02,80.55,30.1,0.178,-0.681
7.016,0.04,0.117,0.021,81.15,29.7,0.105,-0.677
7.018,0.041,0.122,0.022,81.15,29.7,0.105,-0.677
7.02,0.043,0.125,0.024,81.15,29.7,0.105,-0.677
7.022,0.044,0.128,0.025,81.15,29.7,0.105,-0.677
7.024,0.045,0.128,0.025,82,28.825,0.032,-0.675
7.026,0.047,0.127,0.026,82,28.825,0.032,-0.675
7.028,0.047,0.124,0.025,82,28.825,0.032,-0.675
7.03,0.047,0.121,0.025,82,28.825,0.032,-0.675
7.032,0.045,0.115,0.025,83.05,27.65,-0.034,-0.674
7.034,0.043,0.109,0.024,83.05,27.65,-0.034,-0.674
7.036,0.041,0.102,0.022,83.05,27.65,-0.034,-0.674
7.038,0.038,0.094,0.021,83.05,27.65,-0.034,-0.674
7.04,0.035,0.087,0.02,84.15,26.425,-0.094,-0.673
7.042,0.031,0.08,0.019,84.15,26.425,-0.094,-0.673
7.044,0.028,0.073,0.018,84.15,26.425,-0.094,-0.673
7.046,0.025,0.066,0.016,84.15,26.425,-0.094,-0.673
7.048,0.023,0.059,0.015,85.25,25.075,-0.146,-0.671
7.05,0.021,0.052,0.015,85.25,25.075,-0.146,-0.671
7.052,0.019,0.044,0.014,85.25,25.075,-0.146,-0.671
7.054,0.017,0.037,0.013,85.25,25.075,-0.146,-0.671
7.056,0.015,0.032,0.011,86.15,23.725,-0.186,-0.668
7.058,0.013,0.026,0.01,86.15,23.725,-0.186,-0.668
7.06,0.011,0.021,0.008,86.15,23.725,-0.186,-0.668
7.062,0.01,0.017,0.006,86.15,23.725,-0.186,-0.668
7.064,0.008,0.015,0.004,87,22.3,-0.214,-0.665
7.066,0.006,0.013,0.002,87,22.3,-0.214,-0.665
7.068,0.004,0.011,0,87,22.3,-0.214,-0.665
7.07,0.002,0.01,-0.002,87,22.3,-0.214,-0.665
7.072,0.001,0.009,-0.005,87.65,21.075,-0.233,-0.663
7.074,-0.001,0.007,-0.008,87.65,21.075,-0.233,-0.663
7.076,-0.003,0.006,-0.011,87.65,21.075,-0.233,-0.663
7.078,-0.005,0.005,-0.013,87.65,21.075,-0.233,-0.663
7.08,-0.006,0.004,-0.014,88.1,20.15,-0.238,-0.661
7.082,-0.007,0.002,-0.015,88.1,20.15,-0.238,-0.661
7.084,-0.008,-0.001,-0.015,88.1,20.15,-0.238,-0.661
7.086,-0.009,-0.004,-0.016,88.1,20.15,-0.238,-0.661
7.088,-0.009,-0.006,-0.017,88.35,19.625,-0.238,-0.661
7.09,-0.01,-0.009,-0.018,88.35,19.625,-0.238,-0.661
7.092,-0.009,-0.009,-0.018,88.35,19.625,-0.238,-0.661
7.094,-0.008,-0.01,-0.018,88.35,19.625,-0.238,-0.661
7.096,-0.007,-0.009,-0.017,88.35,19.325,-0.228,-0.661
7.098,-0.007,-0.007,-0.015,88.35,19.325,-0.228,-0.661
7.1,-0.007,-0.005,-0.013,88.35,19.325,-0.228,-0.661
7.102,-0.007,-0.004,-0.011,88.35,19.325,-0.228,-0.661
7.104,-0.007,-0.004,-0.011,88.15,19.025,-0.216,-0.661
7.106,-0.008,-0.003,-0.01,88.15,19.025,-0.216,-0.661
7.108,-0.008,-0.003,-0.009,88.15,19.025,-0.216,-0.661
7.11,-0.008,-0.002,-0.009,88.15,19.025,-0.216,-0.661
7.112,-0.007,-0.003,-0.009,87.85,18.925,-0.199,-0.658
7.114,-0.007,-0.003,-0.01,87.85,18.925,-0.199,-0.658
7.116,-0.007,-0.004,-0.011,87.85,18.925,-0.199,-0.658
7.118,-0.007,-0.004,-0.011,87.85,18.925,-0.199,-0.658
7.12,-0.007,-0.004,-0.011,87.5,19.025,-0.182,-0.653
7.122,-0.007,-0.004,-0.01,87.5,19.025,-0.182,-0.653
7.124,-0.006,-0.004,-0.009,87.5,19.025,-0.182,-0.653
7.126,-0.006,-0.005,-0.008,87.5,19.025,-0.182,-0.653
7.128,-0.006,-0.006,-0.007,87.05,19.375,-0.167,-0.645
7.13,-0.006,-0.007,-0.007,87.05,19.375,-0.167,-0.645
7.132,-0.006,-0.008,-0.007,87.05,19.375,-0.167,-0.645
7.134,-0.006,-0.009,-0.007,87.05,19.375,-0.167,-0.645
7.136,-0.006,-0.01,-0.007,86.5,19.675,-0.154,-0.637
7.138,-0.006,-0.011,-0.007,86.5,19.675,-0.154,-0.637
7.14,-0.005,-0.011,-0.006,86.5,19.675,-0.154,-0.637
7.142,-0.005,-0.01,-0.006,86.5,19.675,-0.154,-0.637
7.144,-0.004,-0.009,-0.005,86,19.85,-0.146,-0.627
7.146,-0.003,-0.007,-0.005,86,19.85,-0.146,-0.627
7.148,-0.001,-0.004,-0.003,86,19.85,-0.146,-0.627
7.15,0.001,-0.002,0,86,19.85,-0.146,-0.627
7.152,0.006,0.001,0.006,85.35,19.975,-0.141,-0.617
7.154,0.011,0.004,0.013,85.35,19.975,-0.141,-0.617
7.156,0.021,0.007,0.026,85.35,19.975,-0.141,-0.617
7.158,0.03,0.01,0.04,85.35,19.975,-0.141,-0.617
7.16,0.044,0.01,0.06,84.75,19.9,-0.142,-0.606
7.162,0.058,0.01,0.08,84.75,19.9,-0.142,-0.606
7.164,0.074,0.005,0.106,84.75,19.9,-0.142,-0.606
7.166,0.091,0,0.132,84.75,19.9,-0.142,-0.606
7.168,0.108,-0.01,0.16,84.15,19.8,-0.146,-0.594
7.17,0.125,-0.02,0.188,84.15,19.8,-0.146,-0.594
7.172,0.141,-0.034,0.214,84.15,19.8,-0.146,-0.594
7.174,0.158,-0.047,0.241,84.15,19.8,-0.146,-0.594
7.176,0.171,-0.062,0.264,83.6,19.975,-0.156,-0.581
7.178,0.184,-0.078,0.287,83.6,19.975,-0.156,-0.581
7.18,0.192,-0.092,0.303,83.6,19.975,-0.156,-0.581
7.182,0.199,-0.107,0.32,83.6,19.975,-0.156,-0.581
7.184,0.202,-0.12,0.33,83,20.425,-0.169,-0.566
7.186,0.204,-0.134,0.34,83,20.425,-0.169,-0.566
7.188,0.197,-0.147,0.34,83,20.425,-0.169,-0.566
7.19,0.19,-0.161,0.34,83,20.425,-0.169,-0.566
7.192,0.17,-0.174,0.321,82.4,20.85,-0.184,-0.549
7.194,0.149,-0.188,0.301,82.4,20.85,-0.184,-0.549
7.196,0.108,-0.199,0.251,82.4,20.85,-0.184,-0.549
7.198,0.068,-0.21,0.2,82.4,20.85,-0.184,-0.549
7.2,0.009,-0.218,0.116,81.9,21.2,-0.205,-0.533
7.202,-0.05,-0.227,0.031,81.9,21.2,-0.205,-0.533
7.204,-0.116,-0.234,-0.069,81.9,21.2,-0.205,-0.533
7.206,-0.182,-0.24,-0.169,81.9,21.2,-0.205,-0.533
7.208,-0.238,-0.243,-0.257,81.4,21.9,-0.222,-0.517
7.21,-0.294,-0.247,-0.345,81.4,21.9,-0.222,-0.517
7.212,-0.324,-0.247,-0.396,81.4,21.9,-0.222,-0.517
7.214,-0.354,-0.247,-0.447,81.4,21.9,-0.222,-0.517
7.216,-0.354,-0.242,-0.454,81,23.025,-0.244,-0.501
7.218,-0.354,-0.237,-0.46,81,23.025,-0.244,-0.501
7.22,-0.33,-0.226,-0.432,81,23.025,-0.244,-0.501
7.222,-0.306,-0.214,-0.404,81,23.025,-0.244,-0.501
7.224,-0.273,-0.197,-0.361,80.55,24.25,-0.267,-0.485
7.226,-0.239,-0.18,-0.318,80.55,24.25,-0.267,-0.485
7.228,-0.206,-0.16,-0.277,80.55,24.25,-0.267,-0.485
7.23,-0.174,-0.14,-0.236,80.55,24.25,-0.267,-0.485
7.232,-0.147,-0.118,-0.203,80.15,25.7,-0.289,-0.469
7.234,-0.12,-0.097,-0.169,80.15,25.7,-0.289,-0.469
7.236,-0.099,-0.075,-0.141,80.15,25.7,-0.289,-0.469
7.238,-0.077,-0.054,-0.114,80.15,25.7,-0.289,-0.469
7.24,-0.06,-0.036,-0.093,79.8,27.125,-0.31,-0.453
7.242,-0.043,-0.018,-0.072,79.8,27.125,-0.31,-0.453
7.244,-0.03,-0.005,-0.057,79.8,27.125,-0.31,-0.453
7.246,-0.018,0.008,-0.041,79.8,27.125,-0.31,-0.453
7.248,-0.009,0.018,-0.029,79.55,28,-0.331,-0.435
7.25,-0.001,0.027,-0.017,79.55,28,-0.331,-0.435
7.252,0.004,0.034,-0.009,79.55,28,-0.331,-0.435
7.254,0.009,0.041,-0.001,79.55,28,-0.331,-0.435
7.256,0.013,0.045,0.004,79.3,28,-0.351,-0.418
7.258,0.016,0.05,0.009,79.3,28,-0.351,-0.418
7.26,0.018,0.052,0.012,79.3,28,-0.351,-0.418
7.262,0.019,0.054,0.015,79.3,28,-0.351,-0.418
7.264,0.021,0.054,0.015,79.15,27.3,-0.37,-0.402
7.266,0.022,0.055,0.015,79.15,27.3,-0.37,-0.402
7.268,0.022,0.055,0.015,79.15,27.3,-0.37,-0.402
7.27,0.023,0.055,0.014,79.15,27.3,-0.37,-0.402
7.272,0.024,0.055,0.014,78.85,26.35,-0.389,-0.387
7.274,0.025,0.055,0.014,78.85,26.35,-0.389,-0.387
7.276,0.025,0.055,0.015,78.85,26.35,-0.389,-0.387
7.278,0.026,0.055,0.015,78.85,26.35,-0.389,-0.387
7.28,0.025,0.056,0.016,78.5,25.7,-0.406,-0.372
7.282,0.025,0.056,0.017,78.5,25.7,-0.406,-0.372
7.284,0.025,0.058,0.018,78.5,25.7,-0.406,-0.372
7.286,0.026,0.059,0.02,78.5,25.7,-0.406,-0.372
7.288,0.028,0.06,0.021,78.1,25.6,-0.421,-0.36
7.29,0.029,0.062,0.022,78.1,25.6,-0.421,-0.36
7.292,0.03,0.062,0.024,78.1,25.6,-0.421,-0.36
7.294,0.032,0.063,0.025,78.1,25.6,-0.421,-0.36
7.296,0.033,0.064,0.026,77.8,25.775,-0.434,-0.347
7.298,0.034,0.065,0.027,77.8,25.775,-0.434,-0.347
7.3,0.035,0.066,0.028,77.8,25.775,-0.434,-0.347
7.302,0.036,0.066,0.029,77.8,25.775,-0.434,-0.347
7.304,0.036,0.066,0.03,77.6,25.825,-0.444,-0.335
7.306,0.036,0.065,0.032,77.6,25.825,-0.444,-0.335
7.308,0.036,0.066,0.033,77.6,25.825,-0.444,-0.335
7.31,0.037,0.066,0.034,77.6,25.825,-0.444,-0.335
7.312,0.039,0.067,0.035,77.55,25.6,-0.453,-0.322
7.314,0.041,0.068,0.037,77.55,25.6,-0.453,-0.322
7.316,0.042,0.069,0.039,77.55,25.6,-0.453,-0.322
7.318,0.043,0.069,0.041,77.55,25.6,-0.453,-0.322
7.32,0.044,0.069,0.043,77.55,25.25,-0.461,-0.309
7.322,0.045,0.069,0.044,77.55,25.25,-0.461,-0.309
7.324,0.046,0.068,0.046,77.55,25.25,-0.461,-0.309
7.326,0.047,0.066,0.048,77.55,25.25,-0.461,-0.309
7.328,0.048,0.065,0.05,77.55,24.95,-0.468,-0.296
7.33,0.048,0.064,0.051,77.55,24.95,-0.468,-0.296
7.332,0.049,0.063,0.052,77.55,24.95,-0.468,-0.296
7.334,0.05,0.062,0.053,77.55,24.95,-0.468,-0.296
7.336,0.051,0.062,0.053,77.6,24.65,-0.471,-0.282
7.338,0.053,0.063,0.054,77.6,24.65,-0.471,-0.282
7.34,0.054,0.064,0.055,77.6,24.65,-0.471,-0.282
7.342,0.055,0.065,0.056,77.6,24.65,-0.471,-0.282
7.344,0.057,0.066,0.058,77.85,24.125,-0.473,-0.269
7.346,0.059,0.066,0.059,77.85,24.125,-0.473,-0.269
7.348,0.06,0.066,0.061,77.85,24.125,-0.473,-0.269
7.35,0.062,0.065,0.064,77.85,24.125,-0.473,-0.269
7.352,0.062,0.065,0.067,78.3,23.55,-0.473,-0.256
7.354,0.063,0.065,0.07,78.3,23.55,-0.473,-0.256
7.356,0.065,0.065,0.074,78.3,23.55,-0.473,-0.256
7.358,0.066,0.065,0.078,78.3,23.55,-0.473,-0.256
7.36,0.069,0.066,0.082,79.15,23.2,-0.473,-0.241
7.362,0.071,0.066,0.086,79.15,23.2,-0.473,-0.241
7.364,0.074,0.067,0.089,79.15,23.2,-0.473,-0.241
7.366,0.077,0.068,0.092,79.15,23.2,-0.473,-0.241
7.368,0.08,0.069,0.095,80.55,23.3,-0.469,-0.227
7.37,0.082,0.069,0.097,80.55,23.3,-0.469,-0.227
7.372,0.084,0.07,0.1,80.55,23.3,-0.469,-0.227
7.374,0.086,0.07,0.103,80.55,23.3,-0.469,-0.227
7.376,0.088,0.07,0.106,82.5,23.95,-0.466,-0.211
7.378,0.091,0.069,0.109,82.5,23.95,-0.466,-0.211
7.38,0.093,0.069,0.114,82.5,23.95,-0.466,-0.211
7.382,0.096,0.069,0.118,82.5,23.95,-0.466,-0.211
7.384,0.098,0.069,0.121,85,25.125,-0.461,-0.195
7.386,0.1,0.069,0.125,85,25.125,-0.461,-0.195
7.388,0.103,0.07,0.128,85,25.125,-0.461,-0.195
7.39,0.106,0.07,0.13,85,25.125,-0.461,-0.195
7.392,0.108,0.071,0.133,88.05,26.7,-0.451,-0.178
7.394,0.111,0.073,0.135,88.05,26.7,-0.451,-0.178
7.396,0.112,0.074,0.137,88.05,26.7,-0.451,-0.178
7.398,0.113,0.076,0.139,88.05,26.7,-0.451,-0.178
7.4,0.114,0.077,0.14,91.4,28.4,-0.438,-0.16
7.402,0.114,0.078,0.14,91.4,28.4,-0.438,-0.16
7.404,0.114,0.079,0.141,91.4,28.4,-0.438,-0.16
